model,task,layer,seed,val_auroc,test_auroc,pert_auroc,reph_auroc,test_acc,test_f1,test_ece,test_brier
llama7b,truthfulqa_mc,8,42,0.6904296875,0.6481033091202582,0.6489104116222759,0.5108958837772397,0.7125,0.43902439024390244,0.23567032623494694,0.25244728093162705
llama7b,truthfulqa_mc,8,43,0.6904296875,0.6481033091202582,0.6489104116222759,0.5108958837772397,0.7125,0.43902439024390244,0.23567032623494694,0.25244728093162705
llama7b,truthfulqa_mc,8,44,0.6904296875,0.6481033091202582,0.6489104116222759,0.5108958837772397,0.7125,0.43902439024390244,0.23567032623494694,0.25244728093162705
llama7b,truthfulqa_mc,9,42,0.7470703125,0.639225181598063,0.6933010492332525,0.4979822437449556,0.65,0.4166666666666667,0.25494506718264265,0.2553612644320166
llama7b,truthfulqa_mc,9,43,0.7470703125,0.639225181598063,0.6933010492332525,0.4979822437449556,0.65,0.4166666666666667,0.25494506718264265,0.2553612644320166
llama7b,truthfulqa_mc,9,44,0.7470703125,0.639225181598063,0.6933010492332525,0.4979822437449556,0.65,0.4166666666666667,0.25494506718264265,0.2553612644320166
llama7b,truthfulqa_mc,10,42,0.7216796875,0.6747376916868442,0.6368038740920097,0.5040355125100887,0.7,0.52,0.24407728048267782,0.24348247847237792
llama7b,truthfulqa_mc,10,43,0.7216796875,0.6747376916868442,0.6368038740920097,0.5040355125100887,0.7,0.52,0.24407728048267782,0.24348247847237792
llama7b,truthfulqa_mc,10,44,0.7216796875,0.6747376916868442,0.6368038740920097,0.5040355125100887,0.7,0.52,0.24407728048267782,0.24348247847237792
llama7b,truthfulqa_mc,11,42,0.7216796875,0.6965294592413237,0.5786924939467312,0.5072639225181598,0.65,0.391304347826087,0.2679225280637613,0.2625602163793751
llama7b,truthfulqa_mc,11,43,0.7216796875,0.6965294592413237,0.5786924939467312,0.5072639225181598,0.65,0.391304347826087,0.2679225280637613,0.2625602163793751
llama7b,truthfulqa_mc,11,44,0.7216796875,0.6965294592413237,0.5786924939467312,0.5072639225181598,0.65,0.391304347826087,0.2679225280637613,0.2625602163793751
llama7b,truthfulqa_mc,12,42,0.734375,0.711864406779661,0.5980629539951573,0.5944309927360774,0.6625,0.425531914893617,0.2623924671742929,0.2560697775137701
llama7b,truthfulqa_mc,12,43,0.734375,0.711864406779661,0.5980629539951573,0.5944309927360774,0.6625,0.425531914893617,0.2623924671742929,0.2560697775137701
llama7b,truthfulqa_mc,12,44,0.734375,0.711864406779661,0.5980629539951573,0.5944309927360774,0.6625,0.425531914893617,0.2623924671742929,0.2560697775137701
llama7b,truthfulqa_mc,13,42,0.73828125,0.7562550443906376,0.6182405165456013,0.6775625504439063,0.7,0.52,0.2441291591959598,0.24632622838979162
llama7b,truthfulqa_mc,13,43,0.73828125,0.7562550443906376,0.6182405165456013,0.6775625504439063,0.7,0.52,0.2441291591959598,0.24632622838979162
llama7b,truthfulqa_mc,13,44,0.73828125,0.7562550443906376,0.6182405165456013,0.6775625504439063,0.7,0.52,0.2441291591959598,0.24632622838979162
llama7b,truthfulqa_mc,14,42,0.7294921875,0.7554479418886197,0.5286521388216303,0.5560936238902341,0.7125,0.5106382978723404,0.25285341561330144,0.23455958460013945
llama7b,truthfulqa_mc,14,43,0.7294921875,0.7554479418886197,0.5286521388216303,0.5560936238902341,0.7125,0.5106382978723404,0.25285341561330144,0.23455958460013945
llama7b,truthfulqa_mc,14,44,0.7294921875,0.7554479418886197,0.5286521388216303,0.5560936238902341,0.7125,0.5106382978723404,0.25285341561330144,0.23455958460013945
llama7b,truthfulqa_mc,15,42,0.7236328125,0.7562550443906375,0.5205811138014528,0.6012913640032284,0.7,0.5,0.25944203293925117,0.2406485347297848
llama7b,truthfulqa_mc,15,43,0.7236328125,0.7562550443906375,0.5205811138014528,0.6012913640032284,0.7,0.5,0.25944203293925117,0.2406485347297848
llama7b,truthfulqa_mc,15,44,0.7236328125,0.7562550443906375,0.5205811138014528,0.6012913640032284,0.7,0.5,0.25944203293925117,0.2406485347297848
llama7b,truthfulqa_mc,16,42,0.67578125,0.7320419693301049,0.5698143664245359,0.6178369652945923,0.725,0.5217391304347826,0.2725870918090997,0.2522271732100308
llama7b,truthfulqa_mc,16,43,0.67578125,0.7320419693301049,0.5698143664245359,0.6178369652945923,0.725,0.5217391304347826,0.2725870918090997,0.2522271732100308
llama7b,truthfulqa_mc,16,44,0.67578125,0.7320419693301049,0.5698143664245359,0.6178369652945923,0.725,0.5217391304347826,0.2725870918090997,0.2522271732100308
llama7b,truthfulqa_mc,17,42,0.6953125,0.7150928167877321,0.6012913640032284,0.6335754640839386,0.725,0.5217391304347826,0.2633778292497567,0.24318105323456277
llama7b,truthfulqa_mc,17,43,0.6953125,0.7150928167877321,0.6012913640032284,0.6335754640839386,0.725,0.5217391304347826,0.2633778292497567,0.24318105323456277
llama7b,truthfulqa_mc,17,44,0.6953125,0.7150928167877321,0.6012913640032284,0.6335754640839386,0.725,0.5217391304347826,0.2633778292497567,0.24318105323456277
llama7b,truthfulqa_mc,18,42,0.693359375,0.724778046811945,0.6214689265536723,0.6561743341404357,0.6875,0.4897959183673469,0.2723220394233466,0.25097644931894786
llama7b,truthfulqa_mc,18,43,0.693359375,0.724778046811945,0.6214689265536723,0.6561743341404357,0.6875,0.4897959183673469,0.2723220394233466,0.25097644931894786
llama7b,truthfulqa_mc,18,44,0.693359375,0.724778046811945,0.6214689265536723,0.6561743341404357,0.6875,0.4897959183673469,0.2723220394233466,0.25097644931894786
llama7b,truthfulqa_mc,19,42,0.7099609375,0.7142857142857142,0.6335754640839387,0.6650524616626311,0.725,0.5217391304347826,0.27054482249153017,0.24633924069795543
llama7b,truthfulqa_mc,19,43,0.7099609375,0.7142857142857142,0.6335754640839387,0.6650524616626311,0.725,0.5217391304347826,0.27054482249153017,0.24633924069795543
llama7b,truthfulqa_mc,19,44,0.7099609375,0.7142857142857142,0.6335754640839387,0.6650524616626311,0.725,0.5217391304347826,0.27054482249153017,0.24633924069795543
llama7b,truthfulqa_mc,20,42,0.6796875,0.7110573042776432,0.6351896690879743,0.6666666666666666,0.7125,0.5106382978723404,0.22917875842365942,0.2314164267215933
llama7b,truthfulqa_mc,20,43,0.6796875,0.7110573042776432,0.6351896690879743,0.6666666666666666,0.7125,0.5106382978723404,0.22917875842365942,0.2314164267215933
llama7b,truthfulqa_mc,20,44,0.6796875,0.7110573042776432,0.6351896690879743,0.6666666666666666,0.7125,0.5106382978723404,0.22917875842365942,0.2314164267215933
llama7b,truthfulqa_mc,21,42,0.685546875,0.7167070217917675,0.648910411622276,0.6618240516545602,0.7125,0.5106382978723404,0.24944434561947282,0.23957135887210224
llama7b,truthfulqa_mc,21,43,0.685546875,0.7167070217917675,0.648910411622276,0.6618240516545602,0.7125,0.5106382978723404,0.24944434561947282,0.23957135887210224
llama7b,truthfulqa_mc,21,44,0.685546875,0.7167070217917675,0.648910411622276,0.6618240516545602,0.7125,0.5106382978723404,0.24944434561947282,0.23957135887210224
llama7b,truthfulqa_mc,22,42,0.673828125,0.7158999192897497,0.6351896690879741,0.6408393866020985,0.7375,0.5333333333333333,0.24975510169553888,0.24025098164485695
llama7b,truthfulqa_mc,22,43,0.673828125,0.7158999192897497,0.6351896690879741,0.6408393866020985,0.7375,0.5333333333333333,0.24975510169553888,0.24025098164485695
llama7b,truthfulqa_mc,22,44,0.673828125,0.7158999192897497,0.6351896690879741,0.6408393866020985,0.7375,0.5333333333333333,0.24975510169553888,0.24025098164485695
llama7b,truthfulqa_mc,23,42,0.68359375,0.7062146892655368,0.6416464891041161,0.6666666666666666,0.7,0.4782608695652174,0.2581422844902889,0.24612335325718732
llama7b,truthfulqa_mc,23,43,0.68359375,0.7062146892655368,0.6416464891041161,0.6666666666666666,0.7,0.4782608695652174,0.2581422844902889,0.24612335325718732
llama7b,truthfulqa_mc,23,44,0.68359375,0.7062146892655368,0.6416464891041161,0.6666666666666666,0.7,0.4782608695652174,0.2581422844902889,0.24612335325718732
llama7b,truthfulqa_mc,24,42,0.67578125,0.6836158192090395,0.6521388216303471,0.6428571428571428,0.6875,0.46808510638297873,0.24904305513914465,0.25338822226562685
llama7b,truthfulqa_mc,24,43,0.67578125,0.6836158192090395,0.6521388216303471,0.6428571428571428,0.6875,0.46808510638297873,0.24904305513914465,0.25338822226562685
llama7b,truthfulqa_mc,24,44,0.67578125,0.6836158192090395,0.6521388216303471,0.6428571428571428,0.6875,0.46808510638297873,0.24904305513914465,0.25338822226562685
llama7b,truthfulqa_mc,25,42,0.66015625,0.6666666666666665,0.6311541565778853,0.6767554479418886,0.6625,0.425531914893617,0.271884879817999,0.256901093447451
llama7b,truthfulqa_mc,25,43,0.66015625,0.6666666666666665,0.6311541565778853,0.6767554479418886,0.6625,0.425531914893617,0.271884879817999,0.256901093447451
llama7b,truthfulqa_mc,25,44,0.66015625,0.6666666666666665,0.6311541565778853,0.6767554479418886,0.6625,0.425531914893617,0.271884879817999,0.256901093447451
llama7b,truthfulqa_mc,26,42,0.65234375,0.6715092816787731,0.6376109765940274,0.6896690879741727,0.6875,0.4897959183673469,0.2508983903516514,0.2507246801404996
llama7b,truthfulqa_mc,26,43,0.65234375,0.6715092816787731,0.6376109765940274,0.6896690879741727,0.6875,0.4897959183673469,0.2508983903516514,0.2507246801404996
llama7b,truthfulqa_mc,26,44,0.65234375,0.6715092816787731,0.6376109765940274,0.6896690879741727,0.6875,0.4897959183673469,0.2508983903516514,0.2507246801404996
llama7b,truthfulqa_mc,27,42,0.65625,0.6626311541565779,0.6481033091202583,0.682001614205004,0.675,0.4583333333333333,0.26320374199156993,0.2614502258891135
llama7b,truthfulqa_mc,27,43,0.65625,0.6626311541565779,0.6481033091202583,0.682001614205004,0.675,0.4583333333333333,0.26320374199156993,0.2614502258891135
llama7b,truthfulqa_mc,27,44,0.65625,0.6626311541565779,0.6481033091202583,0.682001614205004,0.675,0.4583333333333333,0.26320374199156993,0.2614502258891135
llama7b,truthfulqa_mc,28,42,0.6162109375,0.6585956416464891,0.6343825665859564,0.6472962066182404,0.675,0.43478260869565216,0.2533178870537458,0.26344581473042855
llama7b,truthfulqa_mc,28,43,0.6162109375,0.6585956416464891,0.6343825665859564,0.6472962066182404,0.675,0.43478260869565216,0.2533178870537458,0.26344581473042855
llama7b,truthfulqa_mc,28,44,0.6162109375,0.6585956416464891,0.6343825665859564,0.6472962066182404,0.675,0.43478260869565216,0.2533178870537458,0.26344581473042855
llama7b,truthfulqa_mc,29,42,0.6201171875,0.6424535916061339,0.6343825665859564,0.6117836965294593,0.6875,0.4444444444444444,0.2533249546956966,0.26559313510078575
llama7b,truthfulqa_mc,29,43,0.6201171875,0.6424535916061339,0.6343825665859564,0.6117836965294593,0.6875,0.4444444444444444,0.2533249546956966,0.26559313510078575
llama7b,truthfulqa_mc,29,44,0.6201171875,0.6424535916061339,0.6343825665859564,0.6117836965294593,0.6875,0.4444444444444444,0.2533249546956966,0.26559313510078575
llama7b,truthfulqa_mc,30,42,0.607421875,0.6481033091202583,0.6343825665859564,0.6121872477804681,0.675,0.4090909090909091,0.26631356340259965,0.25962758987191464
llama7b,truthfulqa_mc,30,43,0.607421875,0.6481033091202583,0.6343825665859564,0.6121872477804681,0.675,0.4090909090909091,0.26631356340259965,0.25962758987191464
llama7b,truthfulqa_mc,30,44,0.607421875,0.6481033091202583,0.6343825665859564,0.6121872477804681,0.675,0.4090909090909091,0.26631356340259965,0.25962758987191464
llama7b,truthfulqa_mc,31,42,0.591796875,0.6384180790960451,0.639225181598063,0.6610169491525423,0.6875,0.46808510638297873,0.2652955669453257,0.26750258022633144
llama7b,truthfulqa_mc,31,43,0.591796875,0.6384180790960451,0.639225181598063,0.6610169491525423,0.6875,0.46808510638297873,0.2652955669453257,0.26750258022633144
llama7b,truthfulqa_mc,31,44,0.591796875,0.6384180790960451,0.639225181598063,0.6610169491525423,0.6875,0.46808510638297873,0.2652955669453257,0.26750258022633144
